,0,1,2,3,4
0,-5.530756628497168,-0.5957286963133049,0.38683241098446597,-0.5141968754099323,-1.0382191064894295
1,-5.761247630028197,-0.43382261924949195,-0.27566229934234615,-0.0397799981347678,-0.14508899268760983
2,-5.388207238728209,-1.1638121202917413,1.0290368335800666,-0.9115524577710604,0.03939645804466414
3,-5.169593031273635,-0.8528215922378114,0.5610960972895467,-0.5903604601187268,-0.9557504388427687
4,-5.620164964974603,-0.7310314246463386,-0.16611022992513,-0.1425309413031492,0.7011692850551517
5,-5.324754411230308,-0.43562894957965764,-0.30803679659267175,0.10958659947048086,-0.4567543950233633
6,-5.250046179310936,-1.0617782488923129,0.39368103305609037,-0.3035163077466284,0.3858279359656006
7,-4.8203294862109285,-1.2920977561572617,0.23665838661561286,0.03225970912984908,-0.4413873027155624
8,-4.6567410234320725,-1.367169337709933,-0.7103479972071114,1.1686396828476824,-0.0750798015744189
9,-4.437751954018771,-1.1659273726445458,-0.3851623898481157,0.8582176100792238,-0.731162204440617
10,-3.889574055088696,-1.4257993470830739,0.6008132602029824,-0.31123671396357605,0.6313016660933374
11,-3.828827412430707,-1.168168481012713,-0.30657835991124127,0.35569168384184097,1.1110512217425381
12,-3.1047770504024315,-1.2100068229685899,-0.4630676470083077,0.7468714603455882,-0.2560346473697765
13,-3.3200430114693305,-0.6510330587764234,-1.014159212319987,1.1422311006626318,0.8934797763180095
14,-2.8126644949335975,-0.8033474745426464,-0.3038031575533552,0.4466416912208167,-0.16210559654813236
15,-3.2798802967653797,-0.6011468840694056,-0.415392579743714,0.1321917855155641,1.4989248897887362
16,-2.640066276471699,-1.294185640683433,0.5608449728410834,-0.5867846119076698,1.7898885874959811
17,-1.5716150451613289,1.0507497862242021,1.0420583420977383,0.36143842428248163,-0.6769588079589028
18,-1.3162960276931928,1.0828221575551966,-0.5116469168449299,0.21261903530630302,-1.5856000721161387
19,-0.7326352907539152,1.2504694823554194,-0.023735564513624113,0.37119793181851396,-1.160417141800077
20,-0.3587267568292797,1.3831144002143876,0.03845725146852372,-0.6628300997336178,-0.8183717674167921
21,-0.1875036031115413,1.2808722382765843,-0.03163226472907413,-1.865570863695211,-1.3089357599964502
22,-0.44571937055793803,2.2785370186217757,-0.07125048674468755,-1.3420067106577644,0.4324871807624061
23,-0.2090050841507279,2.636441541592018,0.4246294678778339,-0.8196897668515872,0.41140309126168106
24,-0.0033451968109017077,2.1059018042686266,-1.2280867251971028,0.5436430553072563,0.18576992246434615
25,0.0025845310086436766,2.2569553167194605,-1.5133480724244561,-0.9710328873869273,0.18486051320446442
26,-0.08842187641131828,3.0711837307923706,-1.831594246505856,-0.38035852628485783,-0.21470634747830178
27,-0.003560995827533592,2.638610952791909,-0.24307350364885338,-1.0084345484157777,1.1438691236712213
28,0.32951549492798626,3.16810652936351,-1.5448740099328555,0.2276708287712426,-0.17651424470579996
29,1.1745290058691742,2.291210947379908,1.5517173586736637,-2.1404726032658106,0.4546783687972145
30,2.0958089583800317,2.3138063312976813,1.1245665577132333,1.7168711343488092,0.7637706445121046
31,2.0156236965416294,1.3740471454585592,0.0007742554959661226,1.195274566357863,0.12919172309458346
32,2.3650036460968886,1.6419111160375202,0.6116730922723411,2.407706291558587,0.6731130674047254
33,3.1120780301308715,1.210533254998687,2.181206932478382,1.7510362389273677,0.44951862038509793
34,2.942409696632153,0.3044264797726173,0.00480707213400365,0.21114842447967566,-1.2528955161134396
35,2.992049736945091,-0.28503489502134577,2.3548025833118515,-0.7693954153678052,-0.5316302500028092
36,3.306782279020349,-0.375524977942802,1.457096473180837,1.5871076688226378,-0.33270957143270763
37,3.3591755730020454,-0.4109670854110975,-0.9606406049023115,1.351278374715704,0.5822003921348599
38,3.3122610101879895,0.15604457481865797,0.7862578290994621,1.1885572363872032,0.4443392770924697
39,3.3552578796772914,-0.41389049817199997,0.3830240444363824,-0.2752154433784611,0.4848377161078604
40,4.2030448913268685,-1.377660805779587,0.6830498155538798,-0.018065095160468777,-0.3483271038913449
41,4.4002346114725315,-1.402627777460028,1.0605470603719138,-0.7474083056864014,-0.18752390233922506
42,4.182084179611995,-1.3810734411786851,1.2520412804168672,-0.6349558641467498,-0.013749922564570827
43,4.480663642435906,-1.5261550365462957,1.7436233323911092,-0.12457109273016109,-0.7748923738816377
44,4.617814563253762,-1.9513749122760076,-1.728685985788097,0.5001653617855301,-0.5078651496404499
45,5.354930873052267,-1.4255339783733276,-1.294407559031852,0.14617409872139067,-0.8112248673196978
46,5.414902684386804,-1.3402293990786265,-2.205330198295428,0.30181954423961654,-0.5786591830284407
47,5.792335620389806,-2.0265040014453595,-1.2557349590627778,-0.39215194340501697,0.22745519107618456
48,6.038870448962604,-2.008461754280353,-1.406525480339391,-1.5725746973693606,1.0394656710852723
49,4.904293339261653,-1.3172004187148942,-0.27040849613056084,-1.9413473090523687,0.8845641438199547
