,0,1,2,3,4
0,6.341743611089778,1.1979975814113422,0.151784761202486,-0.6165401856544689,-1.1124779880423366
1,6.307119739247083,2.067751702528771,1.249147684998195,-1.1844379551827993,-1.267142429176702
2,6.075354417746466,1.2924678017600066,0.17611941336435938,-1.6999712474326014,-0.6585752200932816
3,5.950922357511013,0.9605689764263198,-0.16361787102560454,-1.9241802756741777,-0.06754779987274356
4,5.6968388720395735,1.5191438904247234,0.40957617906739274,-1.054461918271376,-0.1343964103738629
5,5.446966116171708,0.6243524286660711,-0.46143477549933304,-1.4199973497663418,0.38484394533387906
6,5.310837322446054,0.8361557901584648,0.1820003598072419,-0.3025341590551439,0.2016319150585728
7,5.000710076403444,0.006549840064296863,-0.7135274818491362,-0.29541548521058547,0.6558137200071364
8,4.912928651698595,0.4354516113511904,0.02552294805671703,0.6714112100164648,0.5286758844295694
9,4.4754159440279615,-0.30975305461691693,-1.060045022456144,0.7525819588533309,0.9139864251345295
10,3.724639147083932,-0.01576412600280938,-0.45936038856651307,1.5088592115907387,0.25780106994899976
11,3.40367781985104,-0.09948861176360362,-0.5738997700594233,-0.1754265438377964,0.9813319871197997
12,3.058966483743501,0.49385252052727524,-0.08488373354465904,0.40113445930582675,0.8329979862047305
13,2.5757311691071947,0.06733554386508356,-1.182254581288548,1.698940860402116,0.9429595200128581
14,2.3249622222120143,-0.036701888849829965,-1.6094464911490052,1.9632528969445342,0.2030424042791818
15,1.948356229161328,0.5330963024271601,-0.5736608265051543,1.0066295012428546,0.15388356342921092
16,1.8207500027791814,0.9684269743904702,0.12732365659310285,1.7943360571137843,0.03332158784807582
17,0.26253356060079314,-0.8319872097839706,0.5165183851888208,2.2135313751559202,-0.8329623098582947
18,0.14595885218004145,-1.8002548643017697,-1.3489465282561814,2.0745600250883816,-0.4256541756865019
19,-0.4735417576650322,-1.0464714838018632,-0.3477469954447773,2.491117604160241,-0.5701414768942249
20,-0.6632153221764283,-1.241594868479117,-0.2760681650110158,0.7367528001022176,-0.9635712427264657
21,-0.6167346820106863,-0.6878807276636393,1.0022300121444654,1.699220472272187,-2.085550475703219
22,-0.5557478251673842,-2.3327059918794286,-0.38793463277856555,-0.011768910828745241,-2.027536506111597
23,-0.9255664776201907,-4.196539459769654,-1.192405267695727,-1.43956653345405,-1.673403303197107
24,-1.0306065859873317,-2.3434489489151775,1.1570069684335749,-1.2097469751002363,-1.5890031712703405
25,-1.1081933255585303,-2.1684879506496837,3.388059332769939,-1.398953760668802,0.47244325029714024
26,-0.8022963202461323,-2.5197699613963507,0.4843664463584554,-0.8333515454708447,-1.3419802418138689
27,-1.3621590943680013,-2.0789480844668486,2.2246898934250368,-0.41996497129806876,0.21003429298909745
28,-1.4478486782227005,-1.1234982969097254,2.808499173522383,0.09863851461399444,0.10596377001561122
29,-1.8712790818955007,-0.7478555963070359,2.149286544614283,-0.2799528578031858,0.4429202035276504
30,-1.8758839015155624,0.36617529907899027,2.967105800390486,0.22939549764850828,1.0932029112272954
31,-1.793158289727096,-0.12356274868734596,2.239981230170468,0.35084423504857204,1.2282610251060682
32,-1.9636642107264644,-0.2934743305897221,2.896188887421765,1.2273216054311857,2.402712001361348
33,-1.8027723717482231,-0.6873185503476126,-1.0100307043648353,0.30975613246401423,0.4048774147574991
34,-1.9765104754041998,-0.21403252938477246,0.07284973446400957,-0.19538931443872495,0.39572694127357294
35,-2.0657724606370946,-1.50249412786625,-1.8037718335885442,0.11503095288845919,0.3573311702255148
36,-2.1949372608654127,-1.3491111571696635,-1.41494226379794,-0.10711234856817385,0.12405579236754334
37,-2.460817344975013,-0.9140421640230247,-0.8610300995717848,-0.41772318192834107,0.18720676129634714
38,-2.8070029618627625,-2.5119374678430693,-2.7817526197999296,-2.2007692992726557,1.8853342170914835
39,-2.66824645585944,-0.70187827487288,-1.0699714068231947,-1.9097219418717564,1.1420205045865877
40,-3.0900735214647965,1.0973026978331477,-0.5034338928719462,-0.44433904644508104,0.9042705415832661
41,-3.5614433969246324,1.3654895404797003,-0.5968500052884579,0.12810508160310832,0.6504001543564069
42,-3.1556765613474047,1.2439382985213523,-0.13876660858070036,-0.22671148207872485,0.12619731773361179
43,-3.7458570411467553,1.056104083144055,-0.8339336666676866,0.26573387483506455,-0.21954704187021745
44,-4.173413541306442,1.4009995037511405,-0.7742155838426,-0.25894064413890533,-0.017650695279316748
45,-4.6099899255373264,1.402415845713634,-1.5039560849963403,-0.6713242382793023,0.014733532636549373
46,-4.930064685865621,1.8310618882273062,-1.448023321563367,-0.7653083123397046,-0.17295783056194597
47,-5.120370564090891,3.4294976046447383,0.3146411513612099,-0.5855596093185249,-0.7732505517663514
48,-5.490201141183829,4.277784821317859,0.5895111535968245,-0.11356364528360142,-1.3212987359239943
49,-4.441367331993815,3.4050819296286656,0.043500905935901654,0.4255794118912143,-0.983334205016768
